index,%time,positionX,positionY,theta
0,3361000000,0.649085586933,-0.792386537756,-0.864225347859
0,3361000000,0.649085586933,-0.792386537756,-0.864225347859
1,3381000000,0.654110681112,-0.801873175998,-0.8696246358849999
4,3441000000,0.668875648548,-0.83049560932,-0.885824299058
6,3481000000,0.6784589755339999,-0.849709973942,-0.896624893252
8,3521000000,0.68783295559,-0.8690278992980001,-0.907426291879
12,3601000000,0.7059483774240001,-0.9079653700679999,-0.9290313072949999
13,3621000000,0.7103446631999999,-0.9177609254379999,-0.9344332652840001
16,3681000000,0.7232131991930001,-0.947289826036,-0.9506400504320001
19,3741000000,0.7176111020389999,-0.947099194964,-0.961234643955
21,3782000000,0.7042869131849999,-0.9442156205940001,-0.979901895931
24,3841000000,0.683962639611,-0.9386411241220001,-1.0122978991299998
26,3881000000,0.670498804529,-0.9345216655509999,-1.03391690167
29,3941000000,0.650479583912,-0.9277842961939999,-1.06634912591
31,3981000000,0.637274614661,-0.9229500708789999,-1.0879528856899998
33,4021000000,0.624181592472,-0.9178307439100001,-1.1095515819700001
36,4081000000,0.6047701304399999,-0.9096198655869999,-1.14194197107
39,4141000000,0.585639757094,-0.90077112121,-1.17434033145
41,4181000000,0.573066327765,-0.894567412553,-1.1959132294900001
44,4241000000,0.5544727842130001,-0.8847523034929999,-1.2282686636799998
46,4281000000,0.548297789416,-0.881164209466,-1.24348336803
49,4341000000,0.530224309854,-0.8707433995389999,-1.2717648636799999
52,4401000000,0.512447076458,-0.859574552697,-1.3040861727200002
54,4441000000,0.500805823165,-0.851793920492,-1.32564049769
56,4481000000,0.489333187698,-0.84376612767,-1.3471921143
59,4541000000,0.472467171732,-0.831263329569,-1.3795149809600002
61,4581000000,0.46145457327,-0.8226269272300001,-1.4010604868799998
64,4641000000,0.445295322419,-0.809229520953,-1.4333755616100001
66,4681000000,0.434771490727,-0.800009073592,-1.4549148516600001
69,4741000000,0.419368498987,-0.7857552684729999,-1.48721898956
71,4781000000,0.409361031452,-0.775977020985,-1.50875171657
73,4821000000,0.399569516943,-0.765983863259,-1.53028195581
76,4881000000,0.385297071621,-0.750601246638,-1.5625725333000002
79,4941000000,0.37606511811,-0.740091176075,-1.5840960749200002
82,5001000000,0.358302602435,-0.7184809105779999,-1.6271355773700003
83,5021000000,0.354009730694,-0.7129605566089999,-1.63789367142
87,5101000000,0.33745290504299996,-0.6904188227570001,-1.6809196932700001
88,5121000000,0.337145786254,-0.689792048439,-1.68168584445
91,5181000000,0.325733604788,-0.672877294826,-1.71755553208
94,5241000000,0.31450787416700005,-0.655340478628,-1.74567823178
98,5322000000,0.30049714954100004,-0.631125075382,-1.7886770513299999
101,5381000000,0.29068742870299996,-0.612580673406,-1.8209189700400001
105,5461000000,0.280488448215,-0.610929467152,-1.8495935885299999
108,5521000000,0.257356223594,-0.628768633873,-1.8833709056299999
112,5601000000,0.22524834234000002,-0.6515928512929999,-1.93661872252
116,5681000000,0.191967821473,-0.6726558223260001,-1.98985769837
119,5741000000,0.166275078838,-0.6872827653460001,-2.02980500411
123,5821000000,0.13118636052899998,-0.705083297325,-2.08300464832
127,5901000000,0.09519558971349999,-0.720951814461,-2.1362016121200003
129,5941000000,0.0768991096562,-0.728158452024,-2.1628080828400003
131,5981000000,0.058417389156200004,-0.734869793934,-2.1894133187700002
134,6041000000,0.0303737062248,-0.744002034735,-2.22933673482
135,6061000000,0.020947281748400003,-0.746794130835,-2.2426377951800003
138,6121000000,-0.00754593157906,-0.75441003316,-2.28252540048
141,6181000000,-0.0363263824926,-0.760878035913,-2.32243931951
143,6221000000,-0.0556496037461,-0.764546251549,-2.34902697922
146,6281000000,-0.08480943436010001,-0.7690734664309999,-2.38893464183
148,6321000000,-0.10434408385800001,-0.771438988025,-2.41553209201
151,6381000000,-0.13375021108500001,-0.774008056248,-2.4554204908200004
153,6421000000,-0.153405814033,-0.7750633059209999,-2.48201879698
155,6461000000,-0.173082122874,-0.775596824824,-2.5086289177000003
158,6521000000,-0.20261121258499998,-0.77541001883,-2.5485186603599996
161,6581000000,-0.23211564352400002,-0.774038500676,-2.58842878082
164,6641000000,-0.261551257398,-0.7714795161460001,-2.6283335706
165,6661000000,-0.27133792893,-0.770365627916,-2.64164279395
168,6721000000,-0.3006016854,-0.766239709598,-2.68155678113
170,6761000000,-0.320015199626,-0.762832774707,-2.7081670728600002
174,6841000000,-0.358542221792,-0.754470429339,-2.76138973263
176,6881000000,-0.37762841723800006,-0.7495207147930001,-2.7880022696599998
178,6921000000,-0.39657888653800005,-0.744061325489,-2.81461689518
181,6981000000,-0.42472221963699996,-0.7349197129330001,-2.8545440145
183,7021000000,-0.443275790446,-0.728197974053,-2.8811657408099998
186,7081000000,-0.470757294163,-0.7171963290250001,-2.9211040176800003
188,7121000000,-0.488827992464,-0.709251374038,-2.9477331442900003
191,7181000000,-0.515527231024,-0.6964265805750001,-2.98768245682
193,7221000000,-0.533035555221,-0.687287495833,-3.01431932474
195,7261000000,-0.5502946317580001,-0.677833142094,-3.0409100692199997
198,7321000000,-0.575693681853,-0.662879380477,-3.08080462097
201,7381000000,-0.600471926072,-0.6469213837359999,-3.1206896741900003
204,7441000000,-0.6245892838880001,-0.629989945497,3.1225780194999997
206,7481000000,-0.640281394596,-0.6181718349009999,3.0959791111199997
210,7561000000,-0.663212606845,-0.5996698816089999,3.05606565553
215,7661000000,-0.7067571383239999,-0.559981278831,2.97629630713
218,7721000000,-0.7273008175660001,-0.5388578577049999,2.93639070513
222,7801000000,-0.753345866682,-0.509451588639,2.88322354653
226,7881000000,-0.7777827243269999,-0.478689136682,2.83004205866
228,7921000000,-0.7893735365360001,-0.462826524125,2.8034547427499996
231,7981000000,-0.805959618181,-0.43847178655100005,2.7635602437999998
232,8001000000,-0.811269829688,-0.43020784488799996,2.75027951621
235,8061000000,-0.803067427884,-0.4285656844,2.73344943915
236,8081000000,-0.792761802127,-0.42795150041,2.72285696801
239,8141000000,-0.762056097757,-0.42664507113399996,2.69611616153
242,8201000000,-0.7309385569239999,-0.426507138494,2.66431439993
244,8241000000,-0.7102710746009999,-0.42693214018,2.6431176554599998
247,8301000000,-0.67929390639,-0.428406482223,2.6113228728299998
249,8341000000,-0.6586619593399999,-0.42994590856700005,2.5901260911099997
252,8401000000,-0.627775588667,-0.433096480855,2.5583312399400002
254,8441000000,-0.6072884122810001,-0.435721770901,2.53713845679
256,8481000000,-0.586844892349,-0.438796988217,2.51594528729
259,8541000000,-0.5563105554860001,-0.44422274017499996,2.48414104572
261,8581000000,-0.536097229115,-0.44836454985699997,2.46295206335
264,8641000000,-0.505940606062,-0.455377587312,2.43116847329
266,8681000000,-0.485978523189,-0.460579065873,2.40998160174
270,8761000000,-0.456259908317,-0.469173464152,2.37820309415
271,8781000000,-0.436612127791,-0.475425226811,2.3570209878
274,8841000000,-0.40740561875799997,-0.485589460175,2.3252479099700003
276,8881000000,-0.38812177962899996,-0.492878595111,2.30405378572
279,8941000000,-0.359501013909,-0.504577901919,2.27228699495
282,9001000000,-0.331275924318,-0.517188092252,2.2405248192299996
284,9041000000,-0.312688384911,-0.526090943625,2.21935197896
286,9081000000,-0.294299889316,-0.535390593766,2.19818072783
289,9141000000,-0.267099413713,-0.550067399306,2.16642730627
291,9181000000,-0.24923099742600002,-0.560329617285,2.1452470952000002
294,9241000000,-0.222850561607,-0.5764303690820001,2.11350033901
296,9281000000,-0.205556496622,-0.5876288741960001,2.09233814909
299,9341000000,-0.180074354553,-0.605110663087,2.06059840603
301,9381000000,-0.16340336626,-0.617213511747,2.03944101532
304,9433000000,-0.146999211043,-0.62967084009,2.0182687579599996
306,9481000000,-0.122899148226,-0.649003513814,1.9865394580200002
308,9521000000,-0.107178925288,-0.662313886328,1.96538920147
311,9581000000,-0.0917464566729,-0.675956027917,1.9442410651700002
314,9641000000,-0.061781644819599996,-0.704214006004,1.9019512883900003
316,9681000000,-0.047253672931900005,-0.7188133175820001,1.8808097192099997
319,9742000000,-0.026053815369299998,-0.741283990506,1.8491015959900001
321,9781000000,-0.012328603495200001,-0.7566370497210001,1.8279655645800001
324,9841000000,0.00763851921756,-0.7802053169859999,1.7962660638799999
326,9881000000,0.0205257925824,-0.7962669842319999,1.77513358438
329,9941000000,0.039214908802,-0.820863215998,1.74344087558
332,10001000000,0.05710384862890001,-0.846044719199,1.71175587622
334,10041000000,0.0685773877843,-0.863144613573,1.6906355458700002
336,10081000000,0.0796890732672,-0.8804839760619999,1.66951780544
339,10141000000,0.09565836768760001,-0.9069274368989999,1.6378458916499998
341,10181000000,0.10583210257400001,-0.9248340944399999,1.61673435969
344,10241000000,0.120372659336,-0.952090317736,1.5850718882100001
346,10281000000,0.129580031793,-0.9705133124969999,1.5639668387799999
349,10341000000,0.142651343917,-0.9985052550650001,1.5323142094799997
352,10402000000,0.15482340032199998,-1.02690086787,1.5006674822400001
354,10441000000,0.162427590362,-1.04604098981,1.4795728362799998
356,10481000000,0.16962819337,-1.0653394650499999,1.4584809138400001
359,10541000000,0.17967285946199998,-1.09456464326,1.4268400454199999
361,10582000000,0.186034517369,-1.11422640132,1.4056570744699999
364,10641000000,0.19483189171,-1.14396000309,1.3738599633200002
366,10681000000,0.200169438512,-1.1639301770200001,1.3526587616799999
369,10741000000,0.20737742201499998,-1.1940797776899998,1.32085464345
371,10781000000,0.211646047454,-1.2142989157100001,1.29965501004
376,10881000000,0.220426566815,-1.26519403175,1.2466496794600002
379,10941000000,0.22439040607900002,-1.29592348347,1.2148499155799999
383,11021000000,0.22814540883,-1.3370554780700001,1.17244728121
387,11101000000,0.23014580381299998,-1.3783016831200001,1.1300481809
390,11161000000,0.23049248160799998,-1.4092664474799999,1.09825178337
395,11261000000,0.22941194863000003,-1.4505304207700003,1.0558544206799998
398,11321000000,0.233963063891,-1.4588586013,1.03322616245
402,11401000000,0.25848643856,-1.44358039162,1.0059530011700002
404,11441000000,0.27130770148600003,-1.4359241031,0.9903861054790001
405,11461000000,0.277318034113,-1.43241232553,0.9831694415019999
406,11481000000,0.283622562135,-1.4288302537900002,0.975574323381
409,11541000000,0.302737658334,-1.4183192876,0.9527885567059999
412,11601000000,0.322129399322,-1.4082008939300001,0.9300016488230001
414,11641000000,0.33516707895799996,-1.4017300458700002,0.914809418258
417,11701000000,0.35488353753799995,-1.39243177801,0.89201955406
419,11741000000,0.36816079828299997,-1.3864678956299998,0.876825731007
421,11781000000,0.381502088532,-1.3807441767,0.8616306861570001
424,11841000000,0.40167297456900003,-1.37254178914,0.838836635813
427,11901000000,0.422030157327,-1.3648043176,0.8160409333509999
429,11941000000,0.435696252944,-1.35991014771,0.800842588131
431,11981000000,0.44943789384300004,-1.3552283731499999,0.7856433362369999
434,12041000000,0.47018085748599997,-1.34860212112,0.762842647613
437,12101000000,0.491071071827,-1.3424529676299999,0.740040686418
439,12141000000,0.505077383935,-1.33862264377,0.724837745344
442,12201000000,0.526193598252,-1.33328043158,0.7020306705310001
444,12241000000,0.540338564707,-1.32998983965,0.6868248547210001
447,12301000000,0.5616489887789999,-1.32546038642,0.6640140536169999
448,12321000000,0.562379276841,-1.3252237207200002,0.663495779959
452,12401000000,0.590556207894,-1.32012989494,0.633526707336
454,12441000000,0.60487609134,-1.31784298487,0.618322094997
456,12481000000,0.619267164322,-1.31575034977,0.603109984574
459,12541000000,0.640895872914,-1.31303724,0.580288902267
462,12601000000,0.662588201749,-1.31082330351,0.557465308515
464,12641000000,0.6774375811740001,-1.3095969272499999,0.54186552698
466,12681000000,0.6915786547130001,-1.3086520497299998,0.527029098899
469,12741000000,0.7060985881640001,-1.30789849119,0.511809092239
471,12781000000,0.721392798876,-1.30726236301,0.49606463537600004
474,12841000000,0.7424199026710001,-1.30700026501,0.47399613966399995
476,12881000000,0.756936049639,-1.3070446898,0.45877993011999996
479,12941000000,0.778765766353,-1.30750002276,0.435931509492
481,12981000000,0.79330644027,-1.30808928298,0.420702812574
484,13041000000,0.8078429044329999,-1.30889503252,0.405189569249
486,13081000000,0.822334508585,-1.30993739558,0.390449852121
488,13121000000,0.836804315176,-1.3112043288600002,0.375223643685
491,13181000000,0.8585340961069999,-1.31349751896,0.35237103799
494,13241000000,0.880198389014,-1.31629546831,0.32951480241500003
497,13301000000,0.901791713123,-1.31959418186,0.30665487808200004
