index,%time,positionX,positionY,theta
0,3401000000,1.0665118952,0.275415314066,0.407434307493
0,3401000000,1.0665118952,0.275415314066,0.407434307493
0,3401000000,1.0665118952,0.275415314066,0.407434307493
3,3461000000,1.0400034059899999,0.265609770537,0.41077812173
5,3501000000,1.03065694011,0.262117328637,0.41195169646799995
7,3541000000,1.01344063525,0.255669812625,0.414082245986
10,3601000000,0.987018300703,0.245694181505,0.417425118957
13,3661000000,0.960602216256,0.235616617506,0.420767477205
15,3701000000,0.9429938965979999,0.228841092999,0.42299548970600004
18,3761000000,0.916663598208,0.218628618062,0.426336995901
20,3801000000,0.899125153559,0.211769146526,0.428564419273
22,3841000000,0.88160193686,0.204870167729,0.43079166320600004
26,3921000000,0.84661566409,0.19096039710999999,0.43524542224699997
28,3961000000,0.837879330625,0.187458614391,0.43635872677599996
30,4001000000,0.8194464831430001,0.180020727267,0.438644136616
33,4062000000,0.79395804873,0.169660755469,0.442102260168
35,4101000000,0.776890500239,0.162697475322,0.444112288362
38,4161000000,0.7507803137360001,0.15192447483,0.447450783031
40,4201000000,0.733393745791,0.144693638802,0.44967616416
43,4261000000,0.707349103694,0.133776497794,0.45301383388099997
45,4301000000,0.690009455704,0.12645116018799998,0.455238663611
48,4361000000,0.664029998762,0.11538979019300001,0.458575552402
50,4401000000,0.646732492368,0.107967206121,0.460799869182
53,4461000000,0.620818222485,0.0967616534867,0.464135949006
55,4501000000,0.603563597739,0.08924255648019999,0.466359741506
57,4541000000,0.586325870945,0.0816853631016,0.46858331984800006
60,4601000000,0.560501858393,0.0702763093144,0.47191830034599996
63,4663000000,0.534716112191,0.058781513009599995,0.47525282188100004
65,4701000000,0.517547332136,0.0510702576793,0.47747555290700006
68,4761000000,0.491826860287,0.0394313497871,0.480809268362
70,4801000000,0.47470179370099996,0.0316241202063,0.483031496494
73,4861000000,0.449047546969,0.0198409960911,0.48636446606000006
76,4921000000,0.42343351612400004,0.00797135118347,0.489696953213
77,4941000000,0.41490426865999996,0.00399601546932,0.490807697584
80,5001000000,0.389343716123,-0.00798767541106,0.49413956297399997
83,5061000000,0.379857998172,-0.012488139223499999,0.495326069947
85,5101000000,0.362722378798,-0.0245144331438,0.489771325386
88,5161000000,0.3361873157,-0.0429272807008,0.481487789913
90,5201000000,0.31808499381,-0.055234781459900004,0.475424661951
92,5241000000,0.2999081358,-0.06742745762659999,0.469362117021
96,5321000000,0.263310985751,-0.09149438559560001,0.457238819842
98,5361000000,0.244929085,-0.10334771285399999,0.45117801469999996
100,5401000000,0.226475192339,-0.115086699517,0.445117790799
102,5441000000,0.20794587044500001,-0.126716525828,0.43905819591899997
105,5501000000,0.18002961089000002,-0.14394397133099998,0.429969841152
108,5561000000,0.151956085098,-0.160913595408,0.42088283221100004
110,5601000000,0.132684123612,-0.17236324088,0.41467525397699995
113,5661000000,0.104826191392,-0.18862203320300003,0.40574079852
115,5701000000,0.08585671303439998,-0.199503246545,0.399685035975
118,5761000000,0.0572790934263,-0.215608401545,0.390602505342
120,5801000000,0.038145487111400006,-0.226199228884,0.38454830437799997
123,5861000000,0.00932506665311,-0.24186698343600002,0.37546808933200004
125,5901000000,-0.00996741852856,-0.252166506273,0.369415332451
128,5961000000,-0.0390240278104,-0.267393614227,0.36033740519699997
130,6001000000,-0.0584722837275,-0.27739628404399996,0.354286299226
133,6061000000,-0.08775765520789999,-0.292180363319,0.34521074054300005
135,6101000000,-0.0986627078723,-0.297561524626,0.341951264413
138,6161000000,-0.134058351174,-0.311729207025,0.337170160062
140,6201000000,-0.170372134054,-0.326139234983,0.333712848466
143,6261000000,-0.22642932390599999,-0.34799680743600003,0.32785486219099996
145,6301000000,-0.263825254016,-0.36236711018,0.323950010211
148,6361000000,-0.320087523762,-0.383671114682,0.318093584829
150,6401000000,-0.357621764333,-0.39767344460500004,0.31418976754
153,6461000000,-0.41408527587899996,-0.418422755257,0.30833490884
155,6502000000,-0.451753404349,-0.432057724815,0.30443213778
158,6561000000,-0.508365429828,-0.452236211356,0.29857879277
160,6601000000,-0.54620238425,-0.465510754534,0.294677128715
163,6661000000,-0.602977640062,-0.485123540274,0.288825421545
165,6701000000,-0.64089275357,-0.49801204291,0.284924737397
167,6741000000,-0.6788541805689999,-0.510752312056,0.281024594528
171,6821000000,-0.754921815843,-0.5357798500050001,0.27322546161899997
172,6841000000,-0.773968886658,-0.541945050218,0.271275990126
175,6901000000,-0.831179479313,-0.560214082949,0.265428077825
178,6961000000,-0.888496157785,-0.578146875102,0.259581127134
180,7001000000,-0.9267654483409999,-0.5899143796999999,0.25568364784000003
183,7061000000,-0.984255281302,-0.607285738934,0.24983835505600002
185,7101000000,-1.02263829644,-0.618678480854,0.24594195106
188,7161000000,-1.08029631653,-0.635485029343,0.240098228396
191,7221000000,-1.1380514770799999,-0.651956948351,0.234255430836
192,7241000000,-1.1582894643100001,-0.657641396548,0.232211670209
195,7301000000,-1.2152084493700002,-0.6733884194230001,0.22646667358000003
197,7341000000,-1.25384957673,-0.6838781073569999,0.222572865154
200,7399000000,-1.31188704127,-0.6993314862569999,0.21673306903200001
203,7461000000,-1.37001554417,-0.7144409325550001,0.210894305008
205,7502000000,-1.40881680208,-0.724325194138,0.207002257608
208,7561000000,-1.46709061986,-0.7388682013339999,0.201165146234
210,7601000000,-1.50598717867,-0.7483731509129999,0.197274255733
212,7641000000,-1.54492042865,-0.7577280585789999,0.19338380819899997
215,7701000000,-1.6033885341799998,-0.771475235339,0.18754902456099998
217,7741000000,-1.6424118778799999,-0.780449714844,0.183659632146
220,7801000000,-1.68377586058,-0.789757593186,0.179555219032
223,7861000000,-1.69086126939,-0.79480669205,0.170175164826
225,7902000000,-1.69728749743,-0.799836987344,0.162691356609
227,7943000000,-1.7040620423100001,-0.8048561311939999,0.153521754599
230,8001000000,-1.7142536199,-0.812259469633,0.139769527649
232,8041000000,-1.7146258624500001,-0.8124748475570001,0.139240401666
235,8101000000,-1.72320291707,-0.824353227802,0.11598335071799999
237,8141000000,-1.72941447817,-0.832394267638,0.0988585833921
240,8201000000,-1.73895712917,-0.844249824737,0.0731687496917
243,8261000000,-1.7488276923,-0.855853833673,0.047493418376400004
245,8301000000,-1.7555964356,-0.863445651522,0.030380027408699998
247,8341000000,-1.76248201289,-0.870918125446,0.0132688415219
250,8401000000,-1.77308308678,-0.881897319077,-0.012393684088299998
254,8481000000,-1.78765040253,-0.896098479384,-0.0466145614266
257,8541000000,-1.7988981712999998,-0.906410809562,-0.07226582758280001
