%time,field.x,field.y,field.theta
1861000000,-0.367090534351,0.219179669266,2.60099009762
1881000000,-0.365716975505,0.221331679909,2.59505193241
1901000000,-0.36433037464,0.22347580294,2.58911351071
1921000000,-0.36293076595,0.225611954182,2.58317468183
1941000000,-0.361518213045,0.227740067683,2.5772358976
1961000000,-0.360092742653,0.22986005436,2.57129685404
1981000000,-0.358654419544,0.231971849168,2.56535800047
2001000000,-0.357203277378,0.234075367127,2.55941873362
2021000000,-0.357203287398,0.234075373728,2.55941903249
2041000000,-0.35426276112,0.238257291275,2.54754015207
2061000000,-0.352773475076,0.240335540638,2.54160053422
2081000000,-0.351271583997,0.242405224917,2.53566124021
2101000000,-0.349757116295,0.244466254784,2.52972137768
2121000000,-0.348230138734,0.246518567392,2.52378183081
2141000000,-0.346690690574,0.248562080644,2.51784186127
2161000000,-0.345138830497,0.250596726156,2.51190161581
2181000000,-0.343574609368,0.252622430013,2.50596138422
2201000000,-0.341998079433,0.254639119273,2.50002087291
2221000000,-0.340409300474,0.256646726673,2.49408051564
2241000000,-0.338808311321,0.258645169132,2.48813973006
2261000000,-0.337195172633,0.260634379945,2.48219880421
2281000000,-0.335569937422,0.262614286641,2.4762581678
2301000000,-0.333932661882,0.264584819218,2.47031695514
2321000000,-0.333932661882,0.264584819218,2.47031724073
2341000000,-0.33062220652,0.268497475629,2.45843465751
2361000000,-0.328949137473,0.270439458125,2.45249299906
2381000000,-0.327264256467,0.272371789578,2.44655132906
2401000000,-0.325567603487,0.274294386463,2.44060950377
2421000000,-0.323859244935,0.276207187141,2.43466738096
2441000000,-0.322139237141,0.278110121623,2.42872537926
2462000000,-0.320407637741,0.280003120989,2.42278293662
2481000000,-0.318664504772,0.281886116647,2.41684060913
2501000000,-0.316909896671,0.283759040333,2.41089783853
2521000000,-0.315143872277,0.285621824115,2.40495517708
2541000000,-0.313366490825,0.287474400392,2.39901207041
2561000000,-0.311577811948,0.289316701899,2.39306906694
2581000000,-0.309777895672,0.291148661708,2.38712561613
2604000000,-0.307966802416,0.292970213232,2.38118226257
2621000000,-0.306144592989,0.294781290224,2.37523872996
2641000000,-0.304311328589,0.296581826782,2.36929474796
2661000000,-0.302467070803,0.298371757352,2.36335071936
2683000000,-0.300611881601,0.300151016726,2.3574063733
2701000000,-0.298745823337,0.301919540049,2.35146184223
2721000000,-0.298745823337,0.301919540049,2.35146224254
2741000000,-0.29498135095,0.305424120885,2.33957261757
2761000000,-0.293083063435,0.307160050462,2.33362791557
2781000000,-0.291174160074,0.308884988117,2.32768275587
2801000000,-0.28925470511,0.310598870783,2.32173727047
2821000000,-0.28925470511,0.310598870783,2.32173740088
2841000000,-0.285384399209,0.313993220696,2.30984596799
2861000000,-0.283433678612,0.315673563636,2.30389988675
2881000000,-0.281472667089,0.317342602976,2.29795386132
2901000000,-0.279501430727,0.31900027749,2.29200737326
2921000000,-0.277520035972,0.320646526326,2.28606093516
2941000000,-0.275528549632,0.32228128901,2.28011403269
2961000000,-0.2735270454,0.323904513147,2.27416717433
2981000000,-0.271515577702,0.32551612366,2.26821984991
3001000000,-0.269494220986,0.327116068879,2.26227256378
3021000000,-0.267463043482,0.32870428986,2.25632480993
3041000000,-0.26542211377,0.330280728043,2.25037708852
3061000000,-0.263371500779,0.331845325259,2.24442914564
3081000000,-0.261311273782,0.333398023732,2.23848073373
3101000000,-0.259241502399,0.334938766078,2.23253234453
3121000000,-0.25716225659,0.336467495308,2.22658348474
3141000000,-0.255073606655,0.337984154832,2.22063452033
3161000000,-0.252975623234,0.339488688459,2.21468520539
3181000000,-0.2508683773,0.340981040401,2.20873590269
3201000000,-0.248751940161,0.342461155272,2.20278612538
3221000000,-0.246626383455,0.343928978093,2.19683635455
3241000000,-0.244491779152,0.345384454291,2.19088610772
3261000000,-0.242348199545,0.346827529704,2.1849358617
3281000000,-0.242348199545,0.346827529704,2.1849358617
3301000000,-0.238034405224,0.349676263586,2.17303440993
3321000000,-0.235864336717,0.351081815797,2.16708320289
3341000000,-0.233685590928,0.352474763097,2.16113198529
3361000000,-0.231498230476,0.353855036659,2.15518028768
3381000000,-0.229302335235,0.355222593175,2.14922857384
3401000000,-0.227097979727,0.356577381403,2.14327637879
3421000000,-0.227097979727,0.356577381403,2.14327660821
3441000000,-0.222664188764,0.35924845024,2.13137146221
3461000000,-0.22043785715,0.360564690669,2.12541846911
3481000000,-0.218208649911,0.361867998815,2.11946480026
3501000000,-0.215976641332,0.363158224572,2.11351100149
3521000000,-0.213741919233,0.364435254384,2.10755699773
3541000000,-0.211504817252,0.365699398661,2.10160234472
3562000000,-0.211504763823,0.36569930756,2.10160255402
3581000000,-0.207023469045,0.368188041124,2.08969292057
3601000000,-0.204779972932,0.369413347592,2.08373809123
3621000000,-0.202533905964,0.370624422811,2.07778300347
3641000000,-0.200285234385,0.371820915351,2.07182864835
3661000000,-0.198035348606,0.37300509894,2.06587372285
3681000000,-0.195783709563,0.374175754586,2.0599189736
3701000000,-0.193530396677,0.375332775658,2.05396522201
3721000000,-0.191275569596,0.376476209194,2.04801127978
3741000000,-0.189019310512,0.377605957138,2.04205743981
3761000000,-0.186761722711,0.378721961839,2.03610429971
3781000000,-0.184502084966,0.379824168435,2.03015169665
3801000000,-0.18223649684,0.380912584563,2.02419916028
3821000000,-0.179964406249,0.381987212651,2.01824741994
3841000000,-0.17768581058,0.383047953314,2.01229537879
3861000000,-0.1754008928,0.38409501524,2.00634396463
3881000000,-0.173109525177,0.385127928208,2.00039241828
3901000000,-0.170811963539,0.386147045353,1.99444147141
